user_code,rt_movie,wish_movie
RE95229pa5Q72,"[{'movie_code': 'mOPV7VD', 'movie_title': '인비저블맨', 'movie_rating': 3.5}, {'movie_code': 'm5QA6GD', 'movie_title': '테넷', 'movie_rating': 3.5}, {'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 5.0}, {'movie_code': 'm5x1lMq', 'movie_title': '미안해요, 리키', 'movie_rating': 4.5}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 5.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.5}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 4.5}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 5.0}, {'movie_code': 'm5DGP37', 'movie_title': '가버나움', 'movie_rating': 5.0}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 4.5}]","[{'code': 'mdMRgo2', 'title': '그린 나이트', 'year': 2020, 'genres': ['드라마', '판타지', '로맨스'], 'ratings_avg': 2.8}, {'code': 'mWqwmDN', 'title': '점보', 'year': 2020, 'genres': ['드라마'], 'ratings_avg': 3.2}, {'code': 'mOPVEAD', 'title': '어 가이드 투 세컨드 데이트 섹스', 'year': 2019, 'genres': ['코미디', '로맨스'], 'ratings_avg': 3.2}, {'code': 'md7YMgP', 'title': '홈리스', 'year': 2020, 'genres': ['드라마'], 'ratings_avg': 3.4}, {'code': 'm5nQwrk', 'title': '송가', 'year': 1999, 'genres': ['드라마'], 'ratings_avg': 3.5}, {'code': 'm5ZlXaK', 'title': '시선', 'year': 2017, 'genres': ['드라마'], 'ratings_avg': 4.3}, {'code': 'mdj2a0w', 'title': '소리도 없이', 'year': 2020, 'genres': ['범죄', '드라마'], 'ratings_avg': 1.8}, {'code': 'mW4LeJg', 'title': '리미티드 파트너쉽', 'year': 2014, 'genres': ['다큐멘터리', '드라마'], 'ratings_avg': 4.5}, {'code': 'mWJXyn4', 'title': '치킨은 날지 못한다', 'year': 2017, 'genres': ['드라마'], 'ratings_avg': 3.7}, {'code': 'mOAGR9X', 'title': '시스터 에이미', 'year': 2019, 'genres': ['드라마'], 'ratings_avg': 2.6}]"
Qgy51MPlQ5Djk,"[{'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.0}, {'movie_code': 'mdMgRYm', 'movie_title': '얌', 'movie_rating': 3.5}, {'movie_code': 'm5x1lMq', 'movie_title': '미안해요, 리키', 'movie_rating': 4.5}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 4.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 5.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 5.0}, {'movie_code': 'm5DGP37', 'movie_title': '가버나움', 'movie_rating': 4.5}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 5.0}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 4.5}, {'movie_code': 'mO2x9k5', 'movie_title': '어바웃 타임', 'movie_rating': 5.0}]","[{'code': 'm5N9n1p', 'title': '고질라 vs 콩', 'year': 2020, 'genres': ['액션', 'SF', '스릴러'], 'ratings_avg': 2.8}, {'code': 'm5QA6GD', 'title': '테넷', 'year': 2020, 'genres': ['액션', 'SF'], 'ratings_avg': 4.0}, {'code': 'm5Q9ZMR', 'title': '터미네이터: 다크 페이트', 'year': 2019, 'genres': ['액션', '모험', 'SF'], 'ratings_avg': 3.5}, {'code': 'mV539wO', 'title': '인생은 아름다워', 'year': 1997, 'genres': ['드라마', '코미디'], 'ratings_avg': 4.4}, {'code': 'mdja2ZN', 'title': '아이리시맨', 'year': 2019, 'genres': ['범죄', '드라마'], 'ratings_avg': 3.9}, {'code': 'm5r3G2E', 'title': '이터널스', 'year': 2020, 'genres': ['액션', '드라마', '판타지'], 'ratings_avg': 3.0}, {'code': 'mOk7BJO', 'title': '아바타 2', 'year': 2020, 'genres': ['액션', '판타지', 'SF'], 'ratings_avg': 3.6}, {'code': 'm5Z37NR', 'title': '미션 임파서블 8', 'year': 2022, 'genres': ['액션'], 'ratings_avg': 4.0}, {'code': 'mWpwjrM', 'title': '미션 임파서블 7', 'year': 2021, 'genres': ['액션', '모험', '범죄', '드라마', '스릴러'], 'ratings_avg': 3.6}, {'code': 'mWz3ok9', 'title': '카페 벨에포크', 'year': 2019, 'genres': ['코미디', '로맨스', '드라마'], 'ratings_avg': 3.6}]"
Jgkqlrrkb5X0b,"[{'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.0}, {'movie_code': 'mdR6ybK', 'movie_title': ""Sign o' the Times"", 'movie_rating': 5.0}, {'movie_code': 'md6p6AW', 'movie_title': '희망으로 그리는 세계', 'movie_rating': 4.5}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 4.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 3.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 3.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 4.0}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 5.0}, {'movie_code': 'md6ZkZd', 'movie_title': '코뮌', 'movie_rating': 4.5}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 3.0}]","[{'code': 'm5mL7Dd', 'title': '아지랑이좌', 'year': 1981, 'genres': ['드라마', '로맨스'], 'ratings_avg': 3.8}, {'code': 'm5QnPGW', 'title': '찌고이네르바이젠', 'year': 1980, 'genres': ['스릴러', '공포', '미스터리'], 'ratings_avg': 3.7}, {'code': 'md7BGPO', 'title': '유메지', 'year': 1991, 'genres': ['드라마'], 'ratings_avg': 3.6}, {'code': 'm5GojYY', 'title': '동아시아반일무장전선', 'year': 2019, 'genres': ['다큐멘터리'], 'ratings_avg': 3.4}]"
8nPvy4gr4qYo0,"[{'movie_code': 'm5QA6GD', 'movie_title': '테넷', 'movie_rating': 3.0}, {'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 3.5}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 4.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.5}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 4.0}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 3.5}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 4.5}, {'movie_code': 'mO2x9k5', 'movie_title': '어바웃 타임', 'movie_rating': 5.0}, {'movie_code': 'mY5QvGW', 'movie_title': '포레스트 검프', 'movie_rating': 4.0}, {'movie_code': 'm5ZlXxL', 'movie_title': '나이브스 아웃', 'movie_rating': 4.0}]","[{'code': 'mOPV7VD', 'title': '인비저블맨', 'year': 2020, 'genres': ['공포', 'SF', '스릴러'], 'ratings_avg': 3.2}, {'code': 'm5aVG7D', 'title': '이제 그만 끝낼까 해', 'year': 2020, 'genres': ['스릴러', '드라마', '공포'], 'ratings_avg': 4.6}, {'code': 'mV539wO', 'title': '인생은 아름다워', 'year': 1997, 'genres': ['드라마', '코미디'], 'ratings_avg': 4.4}, {'code': 'm5DGP37', 'title': '가버나움', 'year': 2018, 'genres': ['드라마'], 'ratings_avg': 4.3}, {'code': 'mJ5x8x5', 'title': '타이타닉', 'year': 1997, 'genres': ['로맨스', '드라마'], 'ratings_avg': 4.3}, {'code': 'mOP03gg', 'title': '블랙 위도우', 'year': 2020, 'genres': ['액션', '모험', 'SF'], 'ratings_avg': 4.3}, {'code': 'm15GKp5', 'title': '레옹', 'year': 1994, 'genres': ['액션', '범죄', '드라마', '스릴러'], 'ratings_avg': 4.2}, {'code': 'mLOPKgW', 'title': '트루먼 쇼', 'year': 1998, 'genres': ['드라마', 'SF', '코미디'], 'ratings_avg': 4.2}, {'code': 'mjO0ovW', 'title': '죽은 시인의 사회', 'year': 1989, 'genres': ['드라마', '틴에이저'], 'ratings_avg': 4.2}, {'code': 'mdBD0MD', 'title': '소년 아메드', 'year': 2019, 'genres': ['드라마'], 'ratings_avg': 3.6}]"
VRZv4L201vr6y,"[{'movie_code': 'm5mXv3m', 'movie_title': '재집합', 'movie_rating': 3.0}, {'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 3.0}, {'movie_code': 'md6B3Ad', 'movie_title': '대부 일대기', 'movie_rating': 4.5}, {'movie_code': 'm5Q9ZMR', 'movie_title': '터미네이터: 다크 페이트', 'movie_rating': 3.5}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 2.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 5.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 5.0}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 4.0}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 4.0}, {'movie_code': 'mY5QvGW', 'movie_title': '포레스트 검프', 'movie_rating': 4.0}]","[{'code': 'm5GA32O', 'title': '낭트의 자코', 'year': 1991, 'genres': ['드라마'], 'ratings_avg': 4.2}, {'code': 'm5nQKYy', 'title': '쓰리 빌보드', 'year': 2017, 'genres': ['범죄', '드라마'], 'ratings_avg': 4.0}, {'code': 'm5xJZE3', 'title': '스포트라이트', 'year': 2015, 'genres': ['드라마', '스릴러'], 'ratings_avg': 4.0}, {'code': 'mO2lEQ5', 'title': '캐롤', 'year': 2015, 'genres': ['드라마', '로맨스'], 'ratings_avg': 4.0}, {'code': 'mOAVmGd', 'title': '라이프 오브 파이', 'year': 2012, 'genres': ['판타지', '드라마', '모험'], 'ratings_avg': 4.0}, {'code': 'mgdMewd', 'title': '지상의 밤', 'year': 1991, 'genres': ['코미디', '드라마'], 'ratings_avg': 4.0}, {'code': 'm2WyJxO', 'title': '카이로의 붉은 장미', 'year': 1985, 'genres': ['코미디', '판타지', '로맨스', '로맨틱코미디'], 'ratings_avg': 3.9}, {'code': 'myWqbBO', 'title': '비리디아나', 'year': 1961, 'genres': ['드라마'], 'ratings_avg': 3.9}, {'code': 'mdjmQlO', 'title': '밤', 'year': 1961, 'genres': ['드라마'], 'ratings_avg': 3.9}, {'code': 'mOgL60d', 'title': '복수는 나의 것', 'year': 1979, 'genres': ['드라마', '범죄'], 'ratings_avg': 3.9}]"
8nPvyYebEvYo0,"[{'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 5.0}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 5.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 5.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 5.0}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 4.0}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 5.0}, {'movie_code': 'mO2x9k5', 'movie_title': '어바웃 타임', 'movie_rating': 4.5}, {'movie_code': 'mY5QvGW', 'movie_title': '포레스트 검프', 'movie_rating': 3.0}, {'movie_code': 'my5YGwO', 'movie_title': '센과 치히로의 행방불명', 'movie_rating': 4.5}, {'movie_code': 'm1WwY4d', 'movie_title': '시네마 천국', 'movie_rating': 4.5}]","[{'code': 'mV539wO', 'title': '인생은 아름다워', 'year': 1997, 'genres': ['드라마', '코미디'], 'ratings_avg': 4.4}, {'code': 'm5ZlXxL', 'title': '나이브스 아웃', 'year': 2019, 'genres': ['코미디', '범죄', '드라마', '미스터리', '스릴러'], 'ratings_avg': 3.9}, {'code': 'mnWJyx5', 'title': '굿 윌 헌팅', 'year': 1997, 'genres': ['드라마'], 'ratings_avg': 4.2}, {'code': 'mdRLE4W', 'title': '유주얼 서스펙트', 'year': 1995, 'genres': ['범죄', '미스터리', '스릴러'], 'ratings_avg': 4.2}, {'code': 'moW4XlW', 'title': '쉰들러 리스트', 'year': 1993, 'genres': ['드라마', '역사', '전쟁'], 'ratings_avg': 4.2}, {'code': 'mZ5e6oW', 'title': '본 얼티메이텀', 'year': 2007, 'genres': ['액션', '미스터리', '스릴러'], 'ratings_avg': 4.1}, {'code': 'm85X9LW', 'title': '이터널 선샤인', 'year': 2004, 'genres': ['드라마', '로맨스', 'SF'], 'ratings_avg': 4.1}, {'code': 'm5GXz42', 'title': '라라랜드', 'year': 2016, 'genres': ['코미디', '드라마', '음악', '로맨스'], 'ratings_avg': 4.1}, {'code': 'mOPomg7', 'title': '나, 다니엘 블레이크', 'year': 2016, 'genres': ['드라마'], 'ratings_avg': 4.1}, {'code': 'mQO8g3W', 'title': '본 슈프리머시', 'year': 2004, 'genres': ['액션', '미스터리', '스릴러'], 'ratings_avg': 4.1}]"
YMKqm2bPrvloD,"[{'movie_code': 'm5QA6GD', 'movie_title': '테넷', 'movie_rating': 4.5}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 5.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 5.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 5.0}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 4.5}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 5.0}, {'movie_code': 'mO2x9k5', 'movie_title': '어바웃 타임', 'movie_rating': 5.0}, {'movie_code': 'm5ZlXxL', 'movie_title': '나이브스 아웃', 'movie_rating': 3.5}, {'movie_code': 'my5YGwO', 'movie_title': '센과 치히로의 행방불명', 'movie_rating': 3.5}, {'movie_code': 'mjO0zL5', 'movie_title': '대부', 'movie_rating': 4.5}]","[{'code': 'm5Q9Zg8', 'title': '조커', 'year': 2019, 'genres': ['스릴러', '드라마', '범죄'], 'ratings_avg': 3.9}, {'code': 'mV539wO', 'title': '인생은 아름다워', 'year': 1997, 'genres': ['드라마', '코미디'], 'ratings_avg': 4.4}, {'code': 'mY5QvGW', 'title': '포레스트 검프', 'year': 1994, 'genres': ['드라마', '로맨스', '코미디'], 'ratings_avg': 4.3}, {'code': 'm15GKp5', 'title': '레옹', 'year': 1994, 'genres': ['액션', '범죄', '드라마', '스릴러'], 'ratings_avg': 4.2}, {'code': 'mjO0ovW', 'title': '죽은 시인의 사회', 'year': 1989, 'genres': ['드라마', '틴에이저'], 'ratings_avg': 4.2}, {'code': 'mYdEXlO', 'title': '대부 2', 'year': 1974, 'genres': ['드라마', '범죄'], 'ratings_avg': 4.2}, {'code': 'mO1D8PW', 'title': '달', 'year': 2011, 'genres': ['애니메이션'], 'ratings_avg': 4.2}, {'code': 'mdRLE4W', 'title': '유주얼 서스펙트', 'year': 1995, 'genres': ['범죄', '미스터리', '스릴러'], 'ratings_avg': 4.2}, {'code': 'mWLar6O', 'title': '변호인', 'year': 2013, 'genres': ['드라마'], 'ratings_avg': 4.1}, {'code': 'mBOkGJO', 'title': '피아니스트', 'year': 2002, 'genres': ['드라마', '음악', '전쟁'], 'ratings_avg': 4.1}]"
zNM5Nynjnv26j,"[{'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.5}, {'movie_code': 'm5Q9ZMR', 'movie_title': '터미네이터: 다크 페이트', 'movie_rating': 4.0}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 5.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 5.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 5.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 5.0}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 4.0}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 5.0}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 4.0}, {'movie_code': 'mO2x9k5', 'movie_title': '어바웃 타임', 'movie_rating': 4.0}]",[]
JZ4vB0W72YxRX,"[{'movie_code': 'm5QA6GD', 'movie_title': '테넷', 'movie_rating': 3.0}, {'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 3.0}, {'movie_code': 'm5Q9ZMR', 'movie_title': '터미네이터: 다크 페이트', 'movie_rating': 2.0}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 3.5}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 3.5}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 3.5}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 3.5}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 3.5}, {'movie_code': 'mO2x9k5', 'movie_title': '어바웃 타임', 'movie_rating': 2.5}, {'movie_code': 'mY5QvGW', 'movie_title': '포레스트 검프', 'movie_rating': 3.5}]","[{'code': 'mdMRgo2', 'title': '그린 나이트', 'year': 2020, 'genres': ['드라마', '판타지', '로맨스'], 'ratings_avg': 2.8}, {'code': 'md72zNO', 'title': '공황', 'year': 1947, 'genres': ['범죄', '액션'], 'ratings_avg': 4.4}, {'code': 'mWvqk9E', 'title': '바빌론', 'year': 2021, 'genres': ['드라마'], 'ratings_avg': 2.9}, {'code': 'm5x1lMq', 'title': '미안해요, 리키', 'year': 2019, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'm53NXbn', 'title': '가디언즈 오브 갤럭시 3', 'year': 2021, 'genres': ['액션', '모험', 'SF'], 'ratings_avg': 4.1}, {'code': 'mV539wO', 'title': '인생은 아름다워', 'year': 1997, 'genres': ['드라마', '코미디'], 'ratings_avg': 4.4}, {'code': 'mdKjQeO', 'title': '철서구 2부 - 폐허', 'year': 2003, 'genres': ['다큐멘터리'], 'ratings_avg': 4.4}, {'code': 'mWw9Q4d', 'title': '벌어진 입', 'year': 1974, 'genres': [], 'ratings_avg': 4.1}, {'code': 'm5meEm5', 'title': '철서구 3부 - 철로', 'year': 2003, 'genres': ['다큐멘터리'], 'ratings_avg': 4.3}, {'code': 'mdja2ZN', 'title': '아이리시맨', 'year': 2019, 'genres': ['범죄', '드라마'], 'ratings_avg': 3.9}]"
WRQxDj7J6vdl9,"[{'movie_code': 'm5QA6GD', 'movie_title': '테넷', 'movie_rating': 4.0}, {'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.5}, {'movie_code': 'm5x1lMq', 'movie_title': '미안해요, 리키', 'movie_rating': 4.5}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 4.5}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 4.5}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.5}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 5.0}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 4.0}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 4.5}, {'movie_code': 'mO2x9k5', 'movie_title': '어바웃 타임', 'movie_rating': 4.0}]","[{'code': 'm5DGP37', 'title': '가버나움', 'year': 2018, 'genres': ['드라마'], 'ratings_avg': 4.3}, {'code': 'mJ5x8x5', 'title': '타이타닉', 'year': 1997, 'genres': ['로맨스', '드라마'], 'ratings_avg': 4.3}, {'code': 'mY5QvGW', 'title': '포레스트 검프', 'year': 1994, 'genres': ['드라마', '로맨스', '코미디'], 'ratings_avg': 4.3}, {'code': 'mjO0zL5', 'title': '대부', 'year': 1972, 'genres': ['범죄', '드라마', '스릴러'], 'ratings_avg': 4.3}, {'code': 'mWpb6wd', 'title': '기억을 잃어버린 때', 'year': 1996, 'genres': ['다큐멘터리'], 'ratings_avg': 4.3}, {'code': 'mYdEXlO', 'title': '대부 2', 'year': 1974, 'genres': ['드라마', '범죄'], 'ratings_avg': 4.2}, {'code': 'mO0gNVR', 'title': '원더', 'year': 2017, 'genres': ['가족', '드라마'], 'ratings_avg': 4.2}, {'code': 'm5aKVNO', 'title': '클로즈 업', 'year': 1990, 'genres': ['드라마', '범죄'], 'ratings_avg': 4.2}, {'code': 'm5GA32O', 'title': '낭트의 자코', 'year': 1991, 'genres': ['드라마'], 'ratings_avg': 4.2}, {'code': 'mJ5xwgd', 'title': '매트릭스', 'year': 1999, 'genres': ['판타지', 'SF', '액션', '모험'], 'ratings_avg': 4.2}]"
2mwvggmrrvMa7,"[{'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 5.0}, {'movie_code': 'm5x1lMq', 'movie_title': '미안해요, 리키', 'movie_rating': 3.0}, {'movie_code': 'md6B3Ad', 'movie_title': '대부 일대기', 'movie_rating': 3.0}, {'movie_code': 'm5Q9ZMR', 'movie_title': '터미네이터: 다크 페이트', 'movie_rating': 2.0}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 5.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 4.5}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 4.0}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 3.5}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 4.5}]","[{'code': 'm5QA6GD', 'title': '테넷', 'year': 2020, 'genres': ['액션', 'SF'], 'ratings_avg': 4.0}, {'code': 'mO0gZ9x', 'title': '레미제라블 25주년 런던 라이브 공연', 'year': 2010, 'genres': ['드라마'], 'ratings_avg': 4.3}, {'code': 'mO1D8PW', 'title': '달', 'year': 2011, 'genres': ['애니메이션'], 'ratings_avg': 4.2}, {'code': 'mW4YpLO', 'title': '폴링 오버나잇', 'year': 2011, 'genres': ['드라마'], 'ratings_avg': 4.1}, {'code': 'm5aVG6j', 'title': '로마', 'year': 2018, 'genres': ['드라마'], 'ratings_avg': 4.1}, {'code': 'm5nQX33', 'title': '어느 가족', 'year': 2018, 'genres': ['범죄', '드라마'], 'ratings_avg': 4.1}, {'code': 'm5XML4L', 'title': '페이퍼맨', 'year': 2012, 'genres': ['애니메이션'], 'ratings_avg': 4.1}, {'code': 'mE5DMQW', 'title': '줄무늬 파자마를 입은 소년', 'year': 2008, 'genres': ['드라마', '전쟁'], 'ratings_avg': 4.1}, {'code': 'm5nQ7nd', 'title': '데어 윌 비 블러드', 'year': 2007, 'genres': ['드라마'], 'ratings_avg': 4.1}, {'code': 'md7MP8W', 'title': '퀸 락 몬트리올', 'year': 2007, 'genres': ['음악', '다큐멘터리'], 'ratings_avg': 4.1}]"
